,model,option,year,odometer,fuel,price,car
6924,그랜저 HG,HG300 프리미엄,14/07식(15년형),133000,가솔린,1150,grandure
6925,그랜저 HG,HG240 모던,12/12식(13년형),62800,가솔린,1180,grandure
6926,그랜저 IG,2.2 디젤 프리미엄,18/04식,79333,디젤,2380,grandure
6927,그랜저 IG,3.0 LPi 장애인용 프리미엄 스페셜,18/03식,66054,LPG(일반인 구입),2550,grandure
6928,더 뉴 그랜저 IG,2.5 익스클루시브,20/04식,22951,가솔린,3510,grandure
6929,그랜저 IG,3.0 LPi 모던 베이직 (렌터카),19/05식,37000,LPG(일반인 구입),2380,grandure
6930,그랜저 IG 하이브리드,프리미엄,18/05식(19년형),94666,가솔린+전기,2390,grandure
6932,그랜저 IG,2.4 모던,18/05식(19년형),87297,가솔린,1890,grandure
6933,그랜저 IG,3.0 익스클루시브,18/02식,40325,가솔린,2450,grandure
6934,더 뉴 그랜저 IG,2.5 익스클루시브,20/06식,32561,가솔린,3250,grandure
6935,그랜저 IG,3.0 LPi 모던 (렌터카),18/09식(19년형),79293,LPG(일반인 구입),2030,grandure
6936,그랜저 HG,HG300 프리미엄,14/03식,66077,가솔린,1390,grandure
6937,그랜저 HG,LPG HG300 프리미엄,13/08식(14년형),122832,LPG(일반인 구입),1300,grandure
6938,그랜저 HG,HG240 모던,15/11식(16년형),167900,가솔린,999,grandure
6939,그랜저 HG,HG300 로얄,11/04식,208230,가솔린,750,grandure
6940,더 럭셔리 그랜저,LPI Q270 팩1,11/06식,225059,LPG(일반인 구입),440,grandure
6941,그랜저 IG,2.4 프리미엄,18/01식,143627,가솔린,1700,grandure
6942,그랜저 HG,LPG HG300 프리미엄,13/08식(14년형),122832,LPG(일반인 구입),1300,grandure
6943,그랜저 HG,HG240 럭셔리,12/11식,67066,가솔린,1100,grandure
6944,그랜저 IG,2.4 모던,17/05식(18년형),40227,가솔린,2150,grandure
6945,그랜저 HG,HG240 모던,15/01식,92901,가솔린,1370,grandure
6946,그랜저 HG,HG300 익스클루시브,13/10식(14년형),166938,가솔린,1050,grandure
6947,그랜저 HG,HG240 모던,13/01식,121730,가솔린,1120,grandure
6948,그랜저 HG,HG240 럭셔리,11/01식,155850,가솔린,695,grandure
6949,그랜저 HG,HG240 모던,16/01식,68794,가솔린,1530,grandure
6950,그랜저 IG,2.4 프리미엄,18/07식(19년형),18431,가솔린,2550,grandure
6951,그랜저 HG,HG300 노블,12/11식,93520,가솔린,990,grandure
6952,그랜저 IG,3.0 LPI 택시형 모범형,19/08식,126765,LPG(일반인 구입),1850,grandure
6953,그랜저 TG,LPI Q270 모범형,07/12식(08년형),127183,LPG(일반인 구입),350,grandure
6954,그랜저 IG,2.4 프리미엄,19/08식,36625,가솔린,2470,grandure
6955,그랜저 IG,3.0 익스클루시브,18/04식,54216,가솔린,2270,grandure
6956,그랜저 IG,2.4 모던,18/01식,36234,가솔린,2100,grandure
6957,그랜저 IG,2.4 프리미엄,19/06식,29927,가솔린,2580,grandure
6958,그랜저 HG,HG220 디젤 모던,15/01식,146249,디젤,1130,grandure
6959,그랜저 뉴 럭셔리,Q270 럭셔리 스마트팩,09/05식,70275,가솔린,390,grandure
6960,그랜저 IG,2.4 프리미엄,19/08식,36625,가솔린,2470,grandure
6961,그랜저 IG,2.4 모던,18/01식,36234,가솔린,2100,grandure
6962,그랜저 IG,3.0 익스클루시브,18/04식,54216,가솔린,2270,grandure
6963,그랜저 HG,LPG HG300 모던,15/06식(16년형),60421,LPG(일반인 구입),1590,grandure
6965,그랜저 HG,HG300 익스클루시브,13/02식,202400,가솔린,639,grandure
6966,그랜저 HG,LPG HG300 모던,14/08식(15년형),87900,LPG(일반인 구입),1330,grandure
6967,그랜저 HG,HG300 프라임,11/04식,170000,가솔린,750,grandure
6968,그랜저 IG,3.0 익스클루시브 스페셜,17/11식(18년형),147423,가솔린,1730,grandure
6969,그랜저 HG,HG300 프라임,12/09식,115187,가솔린,890,grandure
6970,더 뉴 그랜저 IG,2.5 프리미엄 초이스,19/12식(20년형),31042,가솔린,3050,grandure
6971,더 뉴 그랜저 IG,2.5 익스클루시브,20/07식,24569,가솔린,3150,grandure
6972,더 뉴 그랜저 IG 하이브리드,캘리그래피,21/03식,3847,가솔린+전기,4550,grandure
6973,그랜저 HG,HG300 프라임,11/01식,231511,가솔린,530,grandure
6974,더 뉴 그랜저 IG 하이브리드,익스클루시브,20/04식,15083,가솔린+전기,3950,grandure
6975,그랜저 IG,3.0 프리미엄,19/03식,34753,가솔린,2390,grandure
6976,그랜저 IG,2.4 프리미엄 스페셜,18/07식(19년형),48715,가솔린,2550,grandure
6977,더 뉴 그랜저 IG,2.5 익스클루시브,21/02식,23600,가솔린,3330,grandure
6978,그랜저 IG 하이브리드,익스클루시브,19/03식,72800,가솔린+전기,2950,grandure
6979,그랜저 IG,3.0 LPI 모던,19/07식,125061,LPG(일반인 구입),2070,grandure
6980,그랜저 HG,HG240 모던,14/06식,80389,가솔린,1280,grandure
6981,그랜저 IG,2.4 프리미엄,18/01식,75860,가솔린,2330,grandure
6982,그랜저 HG,LPG HG300 프라임,12/05식,250000,LPG(일반인 구입),520,grandure
6983,그랜저 뉴 럭셔리,Q270 럭셔리 기본형,09/05식,166135,가솔린,390,grandure
6984,그랜저 TG,Q270 프리미어 기본형,06/01식,109761,가솔린,330,grandure
6985,그랜저 IG,2.4 익스클루시브 스페셜,19/01식,59506,가솔린,2700,grandure
6986,그랜저 IG,2.4 프리미엄,17/10식(18년형),46762,가솔린,2380,grandure
6987,그랜저 IG,3.0 LPi 모던 (렌터카),18/01식,142458,LPG(일반인 구입),1630,grandure
6988,그랜저 뉴 럭셔리,Q270 럭셔리 기본형,10/01식,137800,가솔린,370,grandure
6989,그랜저 IG,3.0 LPi 모던 베이직 (렌터카),17/04식(18년형),84330,LPG(일반인 구입),1630,grandure
6990,그랜저 IG,2.4 모던,18/06식(19년형),54229,가솔린,2140,grandure
6991,그랜저 IG,2.4 프리미엄,17/03식(18년형),15384,가솔린,2530,grandure
6992,더 뉴 그랜저 IG 하이브리드,프리미엄 초이스,20/08식,59987,가솔린+전기,3520,grandure
6993,그랜저 IG 하이브리드,익스클루시브,18/01식,65437,가솔린+전기,2790,grandure
6994,그랜저 IG,3.0 익스클루시브,17/02식,82599,가솔린,2060,grandure
6995,그랜저 IG,2.4 모던,18/01식,90622,가솔린,1895,grandure
6996,그랜저 HG,HG220 디젤 모던,14/08식(15년형),213000,디젤,740,grandure
6997,그랜저 HG,HG330 셀러브리티,13/04식(14년형),59700,가솔린,1370,grandure
6998,더 뉴 그랜저 IG,2.5 익스클루시브,20/06식,14813,가솔린,3450,grandure
6999,그랜저 IG 하이브리드,익스클루시브,18/01식,65437,가솔린+전기,2790,grandure
7000,그랜저 HG,LPG HG300 프라임,12/10식,248158,LPG(일반인 구입),650,grandure
7001,그랜저 IG 하이브리드,익스클루시브,18/01식,65437,가솔린+전기,2790,grandure
7002,그랜저 HG,LPG HG300 프라임,12/10식,248158,LPG(일반인 구입),650,grandure
7003,그랜저 IG 하이브리드,익스클루시브 스페셜,18/12식(19년형),76000,가솔린+전기,2820,grandure
7004,그랜저 IG,3.0 익스클루시브 스페셜,19/04식,59052,가솔린,2499,grandure
7005,그랜저 IG,3.0 익스클루시브 스페셜,19/03식,34742,가솔린,2570,grandure
7006,그랜저 HG,HG300 프리미엄,15/06식,98391,가솔린,1430,grandure
7007,그랜저 IG,3.0 LPi 익스클루시브 (렌터카),17/01식,64011,LPG(일반인 구입),2580,grandure
7008,그랜저 HG,HG240 럭셔리,11/05식,161188,가솔린,770,grandure
7009,그랜저 HG,HG240 모던,16/02식,110300,가솔린,1350,grandure
7010,그랜저 HG,LPG HG300 이그제큐티브,11/04식,186490,LPG(일반인 구입),780,grandure
7011,그랜저 IG,3.0 LPi 익스클루시브 (렌터카),17/01식,64011,LPG(일반인 구입),2580,grandure
7012,그랜저 IG 하이브리드,익스클루시브 스페셜,17/06식(18년형),69667,가솔린+전기,3230,grandure
7013,그랜저 HG,HG300 프리미엄,15/06식,98391,가솔린,1430,grandure
7014,더 뉴 그랜저 IG,3.3 캘리그래피,20/02식,10321,가솔린,3890,grandure
7015,더 뉴 그랜저 IG 하이브리드,캘리그래피,21/02식,30699,가솔린+전기,4350,grandure
7016,그랜저 뉴 럭셔리,Q270 럭셔리 스마트팩,09/06식(10년형),97939,가솔린,490,grandure
7017,그랜저 IG,2.4 프리미엄,17/03식,60123,가솔린,2070,grandure
7018,더 뉴 그랜저 IG,2.5 프리미엄,20/05식,9549,가솔린,3100,grandure
7019,그랜저 IG 하이브리드,익스클루시브,17/06식(18년형),78959,가솔린+전기,2620,grandure
7020,그랜저 IG,3.0 LPi 모던 (렌터카),17/09식(18년형),78775,LPG(일반인 구입),2060,grandure
7021,그랜저 IG 하이브리드,익스클루시브,17/06식(18년형),78959,가솔린+전기,2620,grandure
7022,더 뉴 그랜저 IG,2.5 프리미엄,20/05식,9549,가솔린,3100,grandure
7023,더 뉴 그랜저 IG,2.5 캘리그래피,20/05식,32625,가솔린,3630,grandure
7024,그랜저 IG,2.2 디젤 프리미엄 스페셜,18/02식,100948,디젤,1990,grandure
7025,그랜저 IG,3.0 익스클루시브 스페셜,19/02식,24113,가솔린,2989,grandure
7026,그랜저 HG,HG330 셀러브리티,13/03식,140175,가솔린,1020,grandure
7027,더 뉴 그랜저 IG,2.5 프리미엄 초이스,20/07식,12043,가솔린,3150,grandure
7028,그랜저 IG,3.0 LPi 익스클루시브 (렌터카),17/02식,76939,LPG(일반인 구입),2370,grandure
7029,그랜저 IG,3.0 LPi 모던 (렌터카),18/10식(19년형),112409,LPG(일반인 구입),1899,grandure
7030,그랜저 IG 하이브리드,익스클루시브 스페셜,17/11식(18년형),46990,가솔린+전기,2790,grandure
7031,그랜저 HG,HG240 모던 컬렉션,16/03식,71814,가솔린,1650,grandure
7032,그랜저 IG,3.0 익스클루시브,17/05식(18년형),87863,가솔린,1690,grandure
7033,그랜저 IG,3.0 익스클루시브,17/06식(18년형),46323,가솔린,2130,grandure
7034,그랜저 IG,3.0 LPi 익스클루시브 (렌터카),17/02식,76939,LPG(일반인 구입),2370,grandure
7035,그랜저 HG,LPG HG300 프라임,11/06식,177236,LPG(일반인 구입),630,grandure
7037,그랜저 TG,Q270 디럭스 기본형,07/01식,140607,가솔린,220,grandure
7038,그랜저 HG,HG240 럭셔리,11/11식(12년형),189205,가솔린,600,grandure
7039,그랜저 IG,3.0 LPi 모던 (렌터카),18/10식(19년형),112409,LPG(일반인 구입),1899,grandure
7040,그랜저 IG,2.4 모던,18/07식(19년형),61504,가솔린,2030,grandure
7041,더 뉴 그랜저 IG,2.5 캘리그래피,20/02식,20823,가솔린,3350,grandure
7042,그랜저 IG,3.0 익스클루시브,17/06식(18년형),46323,가솔린,2130,grandure
7043,그랜저 HG,HG240 럭셔리,12/08식,70300,가솔린,850,grandure
7044,그랜저 HG,LPG HG300 모던,13/04식(14년형),162036,LPG(일반인 구입),950,grandure
7045,그랜저 IG,2.4 프리미엄 스페셜,18/05식(19년형),33529,가솔린,2750,grandure
7046,그랜저 IG,3.3 셀러브리티,19/01식,38712,가솔린,2990,grandure
7047,그랜저 HG,LPG HG300 모던,14/01식,130708,LPG(일반인 구입),1080,grandure
7048,그랜저 HG,LPG HG300 이그제큐티브,12/05식,116384,LPG(일반인 구입),990,grandure
7049,그랜저 IG,3.0 익스클루시브 스페셜,18/06식(19년형),32070,가솔린,2780,grandure
7050,그랜저 TG,Q270 디럭스 기본형,06/08식,189500,가솔린,270,grandure
7051,그랜저 IG 하이브리드,익스클루시브,17/11식(18년형),36488,가솔린+전기,3249,grandure
7052,더 뉴 그랜저 IG,3.0 LPi (렌터카용) 프리미엄,21/01식,16721,LPG(일반인 구입),3199,grandure
7053,그랜저 IG,2.4 프리미엄 스페셜,18/06식(19년형),80518,가솔린,2649,grandure
7054,그랜저 IG,2.2 디젤 프리미엄,18/05식(19년형),138029,디젤,1799,grandure
7055,그랜저 HG 하이브리드,프리미엄,15/01식,118809,가솔린+전기,1599,grandure
7056,그랜저 IG,2.4 프리미엄,17/03식,26409,가솔린,2299,grandure
7057,그랜저 HG,HG300 프라임,11/03식,181296,가솔린,660,grandure
7058,그랜저 IG,2.4 프리미엄 스페셜,18/04식,120634,가솔린,1960,grandure
7059,그랜저 HG,LPG HG300 프라임,11/05식,209000,LPG(일반인 구입),599,grandure
7060,그랜저 IG,2.4 프리미엄,19/10식,45000,가솔린,2570,grandure
7061,그랜저 IG,3.0 익스클루시브 스페셜,18/06식(19년형),32070,가솔린,2780,grandure
7062,그랜저 HG,LPG HG300 익스클루시브,14/10식(15년형),169533,LPG(일반인 구입),1360,grandure
7063,더 뉴 그랜저 IG 하이브리드,캘리그래피,20/11식(21년형),23000,가솔린+전기,4100,grandure
7064,더 뉴 그랜저 IG,3.0 LPi 익스클루시브,20/05식,39966,LPG(일반인 구입),3399,grandure
7065,그랜저 IG,3.0 익스클루시브,17/01식,57222,가솔린,2320,grandure
7066,그랜저 IG 하이브리드,익스클루시브,17/11식(18년형),36488,가솔린+전기,3249,grandure
7068,그랜저 HG,LPG HG300 프리미엄,13/09식(14년형),207103,LPG(일반인 구입),899,grandure
7069,더 뉴 그랜저 IG,3.0 LPi (렌터카용) 프리미엄,21/01식,16721,LPG(일반인 구입),3199,grandure
7070,그랜저 IG,2.4 프리미엄 스페셜,18/06식(19년형),80518,가솔린,2649,grandure
7071,그랜저 HG 하이브리드,프리미엄,15/01식,118809,가솔린+전기,1599,grandure
7072,그랜저 IG,2.4 프리미엄,17/03식,26409,가솔린,2299,grandure
7073,그랜저 IG,2.4 프리미엄,18/06식(19년형),40718,가솔린,10,grandure
7074,그랜저 IG,2.2 디젤 프리미엄,18/05식(19년형),138029,디젤,1799,grandure
7075,그랜저 HG 하이브리드,프리미엄,14/02식,128029,가솔린+전기,1380,grandure
7076,그랜저 IG,3.0 익스클루시브 스페셜,19/03식,29067,가솔린,2880,grandure
7077,그랜저 TG,LPI Q270 모범형 팩2,08/01식,129649,LPG(일반인 구입),420,grandure
7078,그랜저 HG,LPG HG300 모던,15/01식,188824,LPG(일반인 구입),1030,grandure
7079,그랜저 뉴 럭셔리,Q270 럭셔리 기본형,09/06식(10년형),150401,가솔린,370,grandure
7080,그랜저 HG,HG300 익스클루시브,13/08식(14년형),126243,가솔린,1090,grandure
7081,그랜저 HG,HG300 프라임,12/03식,151798,가솔린,840,grandure
7082,그랜저 HG,HG220 디젤 프리미엄,16/04식(17년형),145870,디젤,1330,grandure
7083,그랜저 HG,HG240 모던 컬렉션,17/01식,81869,가솔린,1480,grandure
7084,더 뉴 그랜저 IG,3.3 캘리그래피,21/08식(22년형),2402,가솔린,4400,grandure
7085,그랜저 IG,2.2 디젤 프리미엄,18/04식,95162,디젤,2299,grandure
7086,그랜저 HG,HG220 디젤 프리미엄,15/11식(16년형),129399,디젤,1320,grandure
7087,그랜저 HG,HG240 모던,14/11식(15년형),200310,가솔린,830,grandure
7088,그랜저 IG,3.0 익스클루시브 스페셜,18/10식(19년형),76189,가솔린,2499,grandure
7089,그랜저 IG,3.0 익스클루시브,17/03식,63446,가솔린,2350,grandure
7090,그랜저 HG,HG300 프리미엄,16/01식,108488,가솔린,1370,grandure
7091,그랜저 HG,HG220 디젤 프리미엄,15/07식(16년형),84353,디젤,1570,grandure
7092,더 뉴 그랜저 IG 하이브리드,캘리그래피,20/02식,23884,가솔린+전기,4150,grandure
7093,그랜저 IG,3.0 LPi 익스클루시브 (렌터카),18/02식,193240,LPG(일반인 구입),1620,grandure
7094,그랜저 HG,LPG HG300 이그제큐티브,11/06식,117362,LPG(일반인 구입),1250,grandure
7095,그랜저 IG,3.3 셀러브리티,17/06식(18년형),71572,가솔린,2650,grandure
7096,그랜저 HG,HG240 모던,16/01식,131288,가솔린,1330,grandure
7097,그랜저 IG,2.4 프리미엄,17/06식(18년형),67781,가솔린,2050,grandure
7098,그랜저 IG,2.2 디젤 프리미엄 스페셜,17/02식,77653,디젤,2450,grandure
7099,그랜저 TG,Q270 디럭스 기본형,07/04식,126471,가솔린,290,grandure
7100,그랜저 IG,2.4 모던,18/05식(19년형),55545,가솔린,1799,grandure
7101,그랜저 IG,2.4 모던,19/01식,50341,가솔린,1799,grandure
7102,그랜저 HG,HG220 디젤 모던,15/09식(16년형),84251,디젤,1450,grandure
7103,그랜저 IG,3.0 LPI 모던,18/03식,172938,LPG(일반인 구입),1520,grandure
7104,그랜저 HG,HG240 모던,15/03식,147335,가솔린,1130,grandure
7105,그랜저 HG,HG300 노블,12/03식,193503,가솔린,650,grandure
7106,그랜저 IG,3.0 LPi 모던 (렌터카),18/05식,64063,LPG(일반인 구입),2099,grandure
7107,그랜저 HG,HG300 노블,11/12식(12년형),171744,가솔린,750,grandure
7108,그랜저 HG,HG300 익스클루시브,15/04식,138952,가솔린,1250,grandure
7109,그랜저 HG 하이브리드,프리미엄,14/07식(15년형),121369,가솔린+전기,1430,grandure
7110,더 뉴 그랜저 IG,2.5 익스클루시브,19/12식(20년형),26555,가솔린,3390,grandure
7111,그랜저 IG,2.4 프리미엄,18/05식,73991,가솔린,2200,grandure
7112,그랜저 HG,HG220 디젤 프리미엄,16/05식,95479,디젤,1690,grandure
7113,그랜저 HG,HG240 모던,13/01식,58350,가솔린,1360,grandure
7114,더 뉴 그랜저 IG,3.0 LPi (장애인용) 익스클루시브,20/12식(21년형),18300,LPG(일반인 구입),3650,grandure
7115,그랜저 IG,2.4 익스클루시브 스페셜,19/05식,93200,가솔린,2400,grandure
7116,더 뉴 그랜저 IG 하이브리드,프리미엄 초이스,20/09식,42260,가솔린+전기,3490,grandure
7117,그랜저 HG,HG300 로얄,11/04식,129320,가솔린,930,grandure
7118,그랜저 HG,HG300 프라임,12/02식,134400,가솔린,870,grandure
7119,그랜저 HG,HG300 프리미엄,13/02식,185642,가솔린,859,grandure
7120,그랜저 IG,2.2 디젤 프리미엄 스페셜,17/09식(18년형),70345,디젤,2590,grandure
7121,그랜저 HG,HG300 로얄,11/07식,87277,가솔린,1050,grandure
7122,그랜저 HG,HG240 모던,13/10식(14년형),151709,가솔린,950,grandure
7123,그랜저 HG,HG240 럭셔리,12/02식,151057,가솔린,780,grandure
7124,더 뉴 그랜저 IG,3.3 프리미엄,20/01식,46000,가솔린,2126,grandure
7125,더 뉴 그랜저 IG 하이브리드,익스클루시브,21/03식,27977,가솔린+전기,4090,grandure
7126,그랜저 뉴 럭셔리,LPI Q270 팩2,09/05식,224334,LPG(일반인 구입),297,grandure
7127,그랜저 IG,3.0 익스클루시브 스페셜,18/03식,57121,가솔린,2690,grandure
7128,그랜저 HG,HG240 럭셔리,12/08식,170000,가솔린,800,grandure
7129,그랜저 IG,3.0 모던 베이직 (렌터카),17/07식(18년형),87000,가솔린,2200,grandure
7130,그랜저 IG,2.2 디젤 프리미엄 스페셜,17/09식(18년형),27566,디젤,2890,grandure
7131,그랜저 뉴 럭셔리,Q240 기본형,09/06식(10년형),120644,가솔린,299,grandure
7132,그랜저 IG,3.0 LPi 모던 (렌터카),18/04식,188940,LPG(일반인 구입),1640,grandure
7133,그랜저 HG,HG220 디젤 프리미엄,14/09식(15년형),278492,디젤,850,grandure
7134,그랜저 IG 하이브리드,익스클루시브 스페셜,19/02식,34857,가솔린+전기,3400,grandure
7135,그랜저 IG,2.2 디젤 프리미엄,18/02식,83484,디젤,2130,grandure
7136,그랜저 IG,3.0 LPI 모던,18/02식,63529,LPG(일반인 구입),2130,grandure
7137,그랜저 HG,LPG HG300 익스클루시브,16/01식,119980,LPG(일반인 구입),1490,grandure
7138,그랜저 IG,2.4 스페셜,18/10식(19년형),65447,가솔린,2350,grandure
7139,더 뉴 그랜저 IG 하이브리드,캘리그래피,20/06식,13000,가솔린+전기,3990,grandure
7140,그랜저 HG,HG330 셀러브리티,11/09식(12년형),142000,가솔린,1205,grandure
7141,더 뉴 그랜저 IG,2.5 캘리그래피,20/01식,12000,가솔린,3660,grandure
7142,그랜저 HG,HG240 럭셔리,11/11식(12년형),164000,가솔린,790,grandure
7143,그랜저 IG,3.0 익스클루시브 스페셜,18/08식(19년형),88765,가솔린,2390,grandure
7144,더 뉴 그랜저 IG,3.3 캘리그래피,19/12식(20년형),23280,가솔린,3499,grandure
7145,그랜저 IG 하이브리드,익스클루시브 스페셜,17/08식(18년형),104030,가솔린+전기,2270,grandure
7146,그랜저 IG,3.0 LPi 모던 (렌터카),17/03식,34736,LPG(일반인 구입),2270,grandure
7148,그랜저 IG,2.4 프리미엄 스페셜,18/01식,104737,가솔린,2250,grandure
7149,그랜저 HG,HG300 프라임,12/10식,47196,가솔린,1150,grandure
7150,그랜저 IG,3.0 프리미엄,18/11식(19년형),33564,가솔린,2549,grandure
7151,그랜저 IG,2.4 모던,19/01식,50341,가솔린,1799,grandure
7152,그랜저 HG,HG220 디젤 모던,15/09식(16년형),84251,디젤,1450,grandure
7153,그랜저 IG,3.0 LPI 모던,18/03식,172938,LPG(일반인 구입),1520,grandure
7154,그랜저 HG,HG240 모던,15/03식,147335,가솔린,1130,grandure
7155,그랜저 HG,HG300 노블,12/03식,193503,가솔린,650,grandure
7156,그랜저 IG,3.0 LPi 모던 (렌터카),18/05식,64063,LPG(일반인 구입),2099,grandure
7157,그랜저 HG,HG300 노블,11/12식(12년형),171744,가솔린,750,grandure
7158,그랜저 HG,HG300 익스클루시브,15/04식,138952,가솔린,1250,grandure
7159,그랜저 HG 하이브리드,프리미엄,14/07식(15년형),121369,가솔린+전기,1430,grandure
7160,더 뉴 그랜저 IG,2.5 익스클루시브,19/12식(20년형),26555,가솔린,3390,grandure
7161,그랜저 IG,2.4 프리미엄,18/05식,73991,가솔린,2200,grandure
7162,그랜저 HG,HG220 디젤 프리미엄,16/05식,95479,디젤,1690,grandure
7163,그랜저 HG,HG240 모던,13/01식,58350,가솔린,1360,grandure
7164,더 뉴 그랜저 IG,3.0 LPi (장애인용) 익스클루시브,20/12식(21년형),18300,LPG(일반인 구입),3650,grandure
7165,그랜저 IG,2.4 익스클루시브 스페셜,19/05식,93200,가솔린,2400,grandure
7166,더 뉴 그랜저 IG 하이브리드,프리미엄 초이스,20/09식,42260,가솔린+전기,3490,grandure
7167,그랜저 HG,HG300 로얄,11/04식,129320,가솔린,930,grandure
7168,그랜저 HG,HG300 프라임,12/02식,134400,가솔린,870,grandure
7169,그랜저 HG,HG300 프리미엄,13/02식,185642,가솔린,859,grandure
7170,그랜저 IG,2.2 디젤 프리미엄 스페셜,17/09식(18년형),70345,디젤,2590,grandure
7171,그랜저 HG,HG300 로얄,11/07식,87277,가솔린,1050,grandure
7172,그랜저 HG,HG240 모던,13/10식(14년형),151709,가솔린,950,grandure
7173,그랜저 HG,HG240 럭셔리,12/02식,151057,가솔린,780,grandure
7174,더 뉴 그랜저 IG,3.3 프리미엄,20/01식,46000,가솔린,2126,grandure
7175,더 뉴 그랜저 IG 하이브리드,익스클루시브,21/03식,27977,가솔린+전기,4090,grandure
7176,그랜저 뉴 럭셔리,LPI Q270 팩2,09/05식,224334,LPG(일반인 구입),297,grandure
7177,그랜저 IG,3.0 익스클루시브 스페셜,18/03식,57121,가솔린,2690,grandure
7178,그랜저 HG,HG240 럭셔리,12/08식,170000,가솔린,800,grandure
7179,그랜저 IG,3.0 모던 베이직 (렌터카),17/07식(18년형),87000,가솔린,2200,grandure
7180,그랜저 IG,2.2 디젤 프리미엄 스페셜,17/09식(18년형),27566,디젤,2890,grandure
7181,그랜저 뉴 럭셔리,Q240 기본형,09/06식(10년형),120644,가솔린,299,grandure
7182,그랜저 IG,3.0 LPi 모던 (렌터카),18/04식,188940,LPG(일반인 구입),1640,grandure
7183,그랜저 HG,HG220 디젤 프리미엄,14/09식(15년형),278492,디젤,850,grandure
7184,그랜저 IG 하이브리드,익스클루시브 스페셜,19/02식,34857,가솔린+전기,3400,grandure
7185,그랜저 IG,2.2 디젤 프리미엄,18/02식,83484,디젤,2130,grandure
7186,그랜저 IG,3.0 LPI 모던,18/02식,63529,LPG(일반인 구입),2130,grandure
7187,그랜저 HG,LPG HG300 익스클루시브,16/01식,119980,LPG(일반인 구입),1490,grandure
7188,그랜저 IG,2.4 스페셜,18/10식(19년형),65447,가솔린,2350,grandure
7189,더 뉴 그랜저 IG 하이브리드,캘리그래피,20/06식,13000,가솔린+전기,3990,grandure
7190,그랜저 HG,HG330 셀러브리티,11/09식(12년형),142000,가솔린,1205,grandure
7191,더 뉴 그랜저 IG,2.5 캘리그래피,20/01식,12000,가솔린,3660,grandure
7192,그랜저 HG,HG240 럭셔리,11/11식(12년형),164000,가솔린,790,grandure
7193,그랜저 IG,3.0 익스클루시브 스페셜,18/08식(19년형),88765,가솔린,2390,grandure
7194,더 뉴 그랜저 IG,3.3 캘리그래피,19/12식(20년형),23280,가솔린,3499,grandure
7195,그랜저 IG 하이브리드,익스클루시브 스페셜,17/08식(18년형),104030,가솔린+전기,2270,grandure
7196,그랜저 IG,3.0 LPi 모던 (렌터카),17/03식,34736,LPG(일반인 구입),2270,grandure
7198,그랜저 IG,2.4 프리미엄 스페셜,18/01식,104737,가솔린,2250,grandure
7199,그랜저 HG,HG300 프라임,12/10식,47196,가솔린,1150,grandure
7200,그랜저 IG,3.0 프리미엄,18/11식(19년형),33564,가솔린,2549,grandure
7201,그랜저 HG,HG300 익스클루시브 컬렉션,16/05식(17년형),165926,가솔린,1270,grandure
7202,더 뉴 그랜저 IG 하이브리드,프리미엄,20/05식,78121,가솔린+전기,3320,grandure
7203,그랜저 IG,2.4 프리미엄,18/07식(19년형),60008,가솔린,2399,grandure
7204,더 뉴 그랜저 IG 하이브리드,프리미엄,20/05식,78121,가솔린+전기,3320,grandure
7206,그랜저 HG,HG300 프라임,11/02식,126467,가솔린,790,grandure
7207,그랜저 IG 하이브리드,익스클루시브 스페셜,18/11식(19년형),47271,가솔린+전기,3140,grandure
7208,그랜저 IG,2.4 모던,18/02식,76064,가솔린,1890,grandure
7209,그랜저 IG 하이브리드,익스클루시브 스페셜,19/01식,44136,가솔린+전기,3290,grandure
7210,그랜저 IG,3.0 익스클루시브 스페셜,17/02식,137000,가솔린,1940,grandure
7211,그랜저 HG,HG300 익스클루시브 스페셜,14/11식(15년형),93721,가솔린,1660,grandure
7212,그랜저 뉴 럭셔리,Q270 디럭스,09/07식(10년형),122326,가솔린,350,grandure
7213,그랜저 IG,3.0 LPi 모던 (렌터카),19/01식,79000,LPG(일반인 구입),2430,grandure
7214,그랜저 IG 하이브리드,익스클루시브 스페셜,17/08식(18년형),105155,가솔린+전기,2430,grandure
7215,그랜저 HG,HG300 익스클루시브 스페셜,14/11식(15년형),93721,가솔린,1660,grandure
7216,그랜저 HG,HG240 모던,13/01식,188365,가솔린,770,grandure
7217,그랜저 IG,3.0 LPi 모던 (렌터카),17/07식(18년형),50934,LPG(일반인 구입),2200,grandure
7218,그랜저 IG 하이브리드,익스클루시브 스페셜,19/03식,39540,가솔린+전기,3530,grandure
7219,그랜저 IG 하이브리드,익스클루시브 스페셜,18/09식(19년형),52850,가솔린+전기,3330,grandure
7220,그랜저 HG,LPG HG300 모던,14/12식(15년형),108450,LPG(일반인 구입),1380,grandure
7221,더 뉴 그랜저 IG 하이브리드,르블랑,21/09식(22년형),7435,가솔린+전기,4280,grandure
7222,그랜저 IG 하이브리드,익스클루시브 스페셜,18/12식(19년형),72862,가솔린+전기,3190,grandure
7223,더 뉴 그랜저 IG,2.5 익스클루시브,20/04식,15584,가솔린,69,grandure
7224,그랜저 IG,2.4 프리미엄 스페셜,18/04식,56708,가솔린,2360,grandure
7225,그랜저 HG,HG300 로얄,12/01식,125310,가솔린,920,grandure
