,model,option,year,odometer,fuel,price,car
464,아반떼 MD,M16 GDI 스마트,13/05식(14년형),130306,가솔린,590,avante
465,더 뉴 아반떼 AD,1.6 스타일,19/01식,25126,가솔린,1290,avante
466,더 뉴 아반떼,1.6 GDi 스마트 기본형,13/08식(14년형),92426,가솔린,680,avante
467,아반떼 MD,M16 GDI 프리미어,11/04식,140147,가솔린,580,avante
468,더 뉴 아반떼,1.6 GDi 모던 기본형,14/08식(15년형),72326,가솔린,960,avante
469,아반떼 MD,M16 GDI 탑,10/09식(11년형),107000,가솔린,450,avante
470,아반떼 AD,1.6 GDI 스타일,16/01식,155296,가솔린,940,avante
471,아반떼 AD,1.6 GDI 스마트,16/03식,77397,가솔린,1295,avante
472,아반떼 MD,M16 GDI 럭셔리,10/12식(11년형),40113,가솔린,700,avante
473,아반떼 (CN7),1.6 터보 N Line 인스퍼레이션,21/03식,11925,가솔린,2530,avante
474,아반떼 AD,1.6 GDI 스마트 스페셜,16/04식,76595,가솔린,1190,avante
475,아반떼 MD,M16 GDI 디럭스,11/09식(12년형),128325,가솔린,590,avante
476,아반떼 MD,M16 GDI 에비뉴,13/08식(14년형),106311,가솔린,890,avante
477,아반떼 MD,M16 GDI 프리미어,12/07식,120230,가솔린,690,avante
478,아반떼 AD,1.6 GDI 밸류 플러스,18/07식,55657,가솔린,1320,avante
479,아반떼 MD,M16 GDI 디럭스,10/09식(11년형),86031,가솔린,500,avante
480,더 뉴 아반떼,1.6 GDi 스마트 기본형,15/03식,125528,가솔린,690,avante
482,아반떼 (CN7),1.6 인스퍼레이션,20/04식(21년형),28454,가솔린,2120,avante
483,아반떼 HD,1.6 VVT S16 럭셔리,06/12식(07년형),72185,가솔린,380,avante
484,더 뉴 아반떼,1.6 GDi 스타일,14/07식(15년형),74411,가솔린,760,avante
485,더 뉴 아반떼,1.6 GDi 모던 기본형,14/08식(15년형),72326,가솔린,960,avante
486,아반떼 AD,1.6 GDI 스마트,16/05식(17년형),119839,가솔린,1129,avante
487,아반떼 MD,M16 GDI 럭셔리,11/01식,91335,가솔린,680,avante
488,더 뉴 아반떼 AD,1.6 스타일,19/01식,51873,가솔린,1550,avante
489,아반떼 MD,M16 GDI 럭셔리,11/03식,101014,가솔린,470,avante
490,아반떼 MD,M16 GDI 디럭스,12/06식,83331,가솔린,550,avante
491,아반떼 MD,M16 GDI 럭셔리,11/07식(12년형),119594,가솔린,550,avante
492,아반떼 AD,1.6 터보 스포츠,18/02식,100685,가솔린,1250,avante
493,아반떼 AD,1.6 터보 스포츠 오리지널,18/03식,27839,가솔린,1550,avante
494,더 뉴 아반떼,1.6 GDi 스마트 기본형,15/08식(16년형),19844,가솔린,1100,avante
495,아반떼 MD,M16 GDI 프리미어,10/10식(11년형),80414,가솔린,720,avante
496,더 뉴 아반떼,1.6 GDi 모던 기본형,15/06식(16년형),66812,가솔린,940,avante
497,아반떼 (CN7),1.6 인스퍼레이션,20/07식(21년형),1296,가솔린,2630,avante
498,아반떼 AD,1.6 GDI 밸류 플러스,18/06식,94911,가솔린,1130,avante
499,아반떼 MD,M16 GDI 프리미어,10/11식(11년형),78884,가솔린,680,avante
500,더 뉴 아반떼,1.6 GDi 프리미엄 기본형,13/10식(14년형),110054,가솔린,850,avante
501,아반떼 (CN7),1.6 인스퍼레이션,20/07식(21년형),1296,가솔린,2630,avante
502,아반떼 AD,1.6 GDI 밸류 플러스,18/06식,94911,가솔린,1130,avante
503,아반떼 MD,M16 GDI 프리미어,10/11식(11년형),78884,가솔린,680,avante
504,더 뉴 아반떼,1.6 GDi 프리미엄 기본형,13/10식(14년형),110054,가솔린,850,avante
505,아반떼 AD,1.6 GDI 밸류 플러스,17/03식,24075,가솔린,1420,avante
506,아반떼 (CN7),1.6 터보 N Line 인스퍼레이션,21/02식,7586,가솔린,2700,avante
507,아반떼 MD,M16 GDI 프리미어,10/10식(11년형),144000,가솔린,490,avante
508,아반떼 AD,1.6 LPI 스마트(렌터카),18/02식,151650,LPG(일반인 구입),899,avante
509,아반떼 AD,1.6 GDI 밸류 플러스,16/11식(17년형),31383,가솔린,1440,avante
510,아반떼 AD,1.6 GDI 밸류 플러스,18/12식,29345,가솔린,1400,avante
511,아반떼 AD,1.6 GDI 밸류 플러스,18/09식,55810,가솔린,1379,avante
512,아반떼 AD,1.6 GDI 모던,15/09식(16년형),102000,가솔린,999,avante
513,아반떼 HD,1.6 VVT S16 럭셔리,08/02식,53683,가솔린,499,avante
514,아반떼 MD,M16 GDI 모던,13/01식,84533,가솔린,830,avante
515,아반떼 (CN7),1.6 모던,20/12식(21년형),33718,가솔린,2050,avante
516,아반떼 MD,M16 GDI 럭셔리,11/12식(12년형),45874,가솔린,750,avante
517,아반떼 MD,M16 GDI 프리미어,11/08식(12년형),172938,가솔린,390,avante
518,아반떼 AD,1.6 GDI 스마트,16/05식(17년형),119839,가솔린,1129,avante
520,아반떼 AD,1.6 터보 스포츠,17/12식(18년형),49916,가솔린,1500,avante
521,아반떼 (CN7),1.6 인스퍼레이션,20/07식(21년형),1296,가솔린,2630,avante
522,아반떼 MD,M16 GDI 프리미어,11/11식(12년형),108147,가솔린,670,avante
523,아반떼 AD,1.6 GDI 밸류 플러스,17/03식,115666,가솔린,1190,avante
524,더 뉴 아반떼 AD,1.6 디젤 스마트,18/10식(19년형),84941,디젤,1290,avante
525,더 뉴 아반떼 AD,1.6 스타일,19/01식,51873,가솔린,1550,avante
526,아반떼 AD,1.6 e-VGT 스타일,15/12식(16년형),152308,디젤,850,avante
527,아반떼 MD,M16 GDI 럭셔리,12/03식,122401,가솔린,620,avante
528,아반떼 AD,1.6 GDI 스마트 스페셜,15/10식(16년형),33945,가솔린,1230,avante
529,아반떼 AD,1.6 GDI 스마트,15/12식(16년형),131683,가솔린,830,avante
530,아반떼 (CN7),1.6 모던,20/05식(21년형),22530,가솔린,2060,avante
531,아반떼 AD,1.6 GDI 스타일,16/05식,89058,가솔린,820,avante
532,더 뉴 아반떼,1.6 GDi 스타일,13/10식(14년형),76611,가솔린,619,avante
533,더 뉴 아반떼,1.6 GDi 프리미엄 기본형,13/10식(14년형),110054,가솔린,850,avante
534,아반떼 HD,1.6 VVT S16 럭셔리,07/02식,91858,가솔린,370,avante
535,아반떼 AD,1.6 GDI 밸류 플러스,17/09식(18년형),27368,가솔린,1370,avante
536,아반떼 AD,1.6 터보 스포츠,16/09식(17년형),46934,가솔린,1260,avante
538,아반떼 AD,1.6 LPI 스타일(렌터카),18/01식,91194,LPG(일반인 구입),1050,avante
539,아반떼 MD,M16 GDI 스마트,12/10식(13년형),89963,가솔린,769,avante
540,더 뉴 아반떼 AD,1.6 LPi 스마트(렌터카용),19/05식,91027,LPG(일반인 구입),1350,avante
541,아반떼 AD,1.6 LPI 스타일(렌터카),18/03식,113760,LPG(일반인 구입),1020,avante
542,아반떼 AD,1.6 터보 스포츠,17/01식,71250,가솔린,1290,avante
543,아반떼 MD,M16 GDI 럭셔리,12/07식,71335,가솔린,699,avante
544,아반떼 AD,1.6 GDI 밸류 플러스,18/07식,62790,가솔린,1270,avante
545,아반떼 MD,M16 GDI 탑,11/04식,108443,가솔린,320,avante
546,아반떼 AD,1.6 GDI 모던 스페셜,15/10식(16년형),112070,가솔린,1010,avante
547,아반떼 MD,M16 GDI 모던,12/11식(13년형),93869,가솔린,790,avante
548,아반떼 HD,1.6 VVT S16 럭셔리,06/11식(07년형),34455,가솔린,429,avante
549,아반떼 MD,M16 GDI 프리미어,10/12식(11년형),59082,가솔린,690,avante
550,아반떼 MD,M16 GDI 프리미어,10/11식(11년형),98992,가솔린,630,avante
551,아반떼 (CN7),1.6 인스퍼레이션,20/07식(21년형),1296,가솔린,2630,avante
552,아반떼 AD,1.6 GDI 밸류 플러스,18/06식,94911,가솔린,1130,avante
553,아반떼 MD,M16 GDI 프리미어,10/11식(11년형),78884,가솔린,680,avante
