,model,option,year,odometer,fuel,price,car
3399,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,15/11식(16년형),73908,디젤,1690,santafe
3400,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/04식(15년형),104139,디젤,1400,santafe
3401,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,14/10식(15년형),101800,디젤,1590,santafe
3402,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/08식(19년형),60624,디젤,2650,santafe
3403,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,16/04식,58719,디젤,1830,santafe
3404,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/10식(16년형),131719,디젤,1580,santafe
3405,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브 스페셜,15/11식(16년형),174812,디젤,1660,santafe
3406,싼타페 TM,디젤 2.2 4WD 익스클루시브,19/10식(20년형),36940,디젤,2950,santafe
3407,더 뉴 싼타페,HEV 1.6 2WD 캘리그래피,21/07식(22년형),4866,가솔린+전기,4840,santafe
3408,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/03식,150446,디젤,1370,santafe
3409,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/08식(14년형),157701,디젤,1230,santafe
3411,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/01식,109000,디젤,1590,santafe
3412,싼타페 TM,가솔린 2.0T 2WD 익스클루시브,20/06식,12877,가솔린,2840,santafe
3413,싼타페 더 프라임,디젤 2.0 4WD 1 밀리언,16/08식(17년형),73000,디젤,2480,santafe
3414,싼타페 더 프라임,디젤 2.0 4WD 익스클루시브,15/12식(16년형),126540,디젤,1850,santafe
3415,싼타페 DM,디젤(e-VGT) 2.0 4WD 프리미엄,12/06식(13년형),173637,디젤,1120,santafe
3416,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,14/07식(15년형),89522,디젤,1550,santafe
3417,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/11식(17년형),94123,디젤,1780,santafe
3418,싼타페 TM,가솔린 2.0T 2WD 익스클루시브,20/06식,12877,가솔린,2840,santafe
3419,싼타페 더 프라임,디젤 2.0 2WD 스마트,17/01식,86089,디젤,1550,santafe
3420,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,13/12식(14년형),53350,디젤,1470,santafe
3421,싼타페 TM,가솔린 2.0T 2WD 프리미엄,18/06식(19년형),102013,가솔린,1990,santafe
3422,싼타페 DM,디젤(e-VGT) 2.2 4WD 프리미엄,13/05식,212124,디젤,899,santafe
3423,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,09/10식(10년형),201771,디젤,570,santafe
3424,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브,13/07식(14년형),175427,디젤,1299,santafe
3425,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/03식(18년형),88843,디젤,2020,santafe
3426,싼타페 DM,디젤(e-VGT) 2.2 4WD 프리미엄,12/06식(13년형),147017,디젤,1240,santafe
3427,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/09식(19년형),89280,디젤,2540,santafe
3428,싼타페 더 프라임,디젤 2.0 2WD 1 밀리언,17/08식(18년형),50341,디젤,2470,santafe
3429,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/07식,61008,디젤,1980,santafe
3430,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/12식(15년형),226715,디젤,1130,santafe
3431,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/03식(15년형),228489,디젤,990,santafe
3432,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/09식(19년형),89280,디젤,2540,santafe
3433,싼타페 더 프라임,디젤 2.0 2WD 1 밀리언,17/08식(18년형),50341,디젤,2470,santafe
3434,싼타페 TM,디젤 2.2 4WD 프레스티지,18/03식(19년형),30300,디젤,3290,santafe
3435,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/11식(13년형),150859,디젤,1160,santafe
3436,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,17/09식(18년형),37555,디젤,2290,santafe
3437,싼타페 TM,디젤 2.0 2WD 익스클루시브,19/08식(20년형),45719,디젤,1410,santafe
3438,싼타페 TM,가솔린 2.0T 2WD 프레스티지,20/03식,5404,가솔린,3080,santafe
3439,싼타페 TM,디젤 2.2 2WD 프레스티지,20/11식(21년형),34840,디젤,3170,santafe
3440,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/04식(19년형),134995,디젤,609,santafe
3441,싼타페 TM,디젤 2.0 2WD 모던,19/04식,40680,디젤,533,santafe
3442,싼타페 TM,가솔린 2.0T 4WD 익스클루시브 스페셜,19/02식,57784,가솔린,726,santafe
3443,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,18/11식(19년형),61388,가솔린,2690,santafe
3444,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/05식,72000,디젤,1680,santafe
3445,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브 스페셜,13/08식(14년형),87050,디젤,1679,santafe
3446,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브,15/12식(16년형),110735,디젤,1990,santafe
3447,싼타페 TM,디젤 2.2 2WD 인스퍼레이션,18/09식(19년형),68012,디젤,3190,santafe
3448,싼타페 TM,디젤 2.2 2WD 인스퍼레이션,18/08식(19년형),54500,디젤,3080,santafe
3449,싼타페 더 프라임,디젤 2.0 4WD 밸류 플러스,17/02식(18년형),81400,디젤,2250,santafe
3450,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,15/04식,63274,디젤,1560,santafe
3451,더 뉴 싼타페,가솔린 2.5T 2WD 프리미엄 초이스,21/04식,18913,가솔린,3250,santafe
3452,싼타페 TM,가솔린 2.0T 2WD 익스클루시브,20/05식,26118,가솔린,2970,santafe
3453,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/07식(19년형),53243,디젤,2730,santafe
3454,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,13/07식(14년형),68574,디젤,1700,santafe
3455,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/06식(19년형),46165,디젤,2750,santafe
3456,싼타페 TM,디젤 2.0 4WD 익스클루시브 스페셜,18/10식(19년형),36139,디젤,3100,santafe
3457,싼타페 TM,디젤 2.0 4WD 프리미엄,18/06식(19년형),58608,디젤,2750,santafe
3458,싼타페 TM,가솔린 2.0T 2WD 익스클루시브,19/11식(20년형),34746,가솔린,2930,santafe
3460,싼타페 TM,가솔린 2.0T 4WD 익스클루시브 스페셜,19/02식,22998,가솔린,3130,santafe
3461,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/04식(19년형),81203,디젤,2390,santafe
3462,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/11식(19년형),72586,디젤,2599,santafe
3463,싼타페 CM,2WD(2.2VGT) SLX 고급형,08/04식,205380,디젤,399,santafe
3464,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,15/08식(16년형),137889,디젤,1550,santafe
3465,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,14/04식(15년형),74000,디젤,1750,santafe
3466,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/03식(19년형),93056,디젤,2450,santafe
3467,싼타페 TM,가솔린 2.0T 2WD 프리미엄,18/06식(19년형),119045,가솔린,1900,santafe
3468,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,15/08식(16년형),137889,디젤,1550,santafe
3469,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/03식(19년형),93056,디젤,2450,santafe
3470,싼타페 CM,4WD(2.2VGT) SLX 최고급형,06/05식,175308,디젤,390,santafe
3471,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/08식(19년형),49623,디젤,2715,santafe
3472,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/11식(19년형),42246,디젤,2850,santafe
3473,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,16/02식,156058,디젤,1460,santafe
3474,싼타페 DM,디젤(e-VGT) 2.0 4WD 프리미엄,12/06식(13년형),104690,디젤,1360,santafe
3475,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,16/12식(17년형),52990,디젤,2330,santafe
3476,싼타페 CM,2WD(2.0 e-VGT) SLX 프리미엄,10/01식,126614,디젤,710,santafe
3477,싼타페 TM,디젤 2.0 2WD 모던,18/09식(19년형),32142,디젤,2390,santafe
3478,싼타페 TM,가솔린 2.0T 4WD 인스퍼레이션,20/03식,32560,가솔린,3180,santafe
3479,더 뉴 싼타페,디젤 2.2 2WD 캘리그래피,21/06식,22810,디젤,3900,santafe
3480,싼타페 TM,가솔린 2.0T 2WD 프리미엄,18/06식(19년형),111537,가솔린,2050,santafe
3481,싼타페 CM,2WD(2.0VGT) MLX 기본형,08/07식,144526,디젤,580,santafe
3482,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,13/08식(14년형),108611,디젤,1550,santafe
3483,싼타페 더 프라임,디젤 2.0 4WD 익스클루시브 스페셜,15/11식(16년형),111493,디젤,1790,santafe
3484,싼타페 TM,가솔린 2.0T 2WD 프리미엄,18/06식(19년형),111537,가솔린,2050,santafe
3485,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,12/09식(13년형),145892,디젤,1220,santafe
3486,싼타페 TM,디젤 2.0 2WD 프리미엄,18/03식(19년형),75903,디젤,2270,santafe
3487,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브 스페셜,16/01식,87700,디젤,2150,santafe
3488,더 뉴 싼타페,디젤 2.2 2WD 프리미엄,21/01식,30782,디젤,3130,santafe
3489,싼타페 CM,2WD(2.0 e-VGT) MLX 프리미어,10/03식,174045,디젤,690,santafe
3490,싼타페 더 프라임,디젤 2.0 2WD 모던,15/12식(16년형),88076,디젤,1590,santafe
3491,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,11/05식,99300,디젤,799,santafe
3492,싼타페 더 프라임,디젤 2.0 4WD 프리미엄,17/10식(18년형),90264,디젤,11850,santafe
3493,싼타페 CM,2WD(2.0VGT) MLX 고급형,09/06식,180000,디젤,490,santafe
3494,싼타페 DM,디젤(e-VGT) 2.0 4WD 익스클루시브 스페셜,14/11식(15년형),166949,디젤,1320,santafe
3495,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,15/12식(16년형),100000,디젤,1570,santafe
3496,더 뉴 싼타페,디젤 2.2 2WD 프리미엄,21/01식,30782,디젤,3130,santafe
3497,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/03식(15년형),88059,디젤,1650,santafe
3498,싼타페 CM,2WD(2.2VGT) MLX 기본형,08/02식,156000,디젤,420,santafe
3499,싼타페 CM,2WD(2.0VGT) CLX 최고급형,08/06식,85693,디젤,550,santafe
3500,싼타페 CM,2WD(2.0VGT) SLX 고급형,08/02식,123920,디젤,550,santafe
3501,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/04식,120349,디젤,1390,santafe
3502,싼타페 TM,가솔린 2.0T 2WD 익스클루시브,20/07식,55444,가솔린,2680,santafe
3503,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,15/07식(16년형),75581,디젤,1950,santafe
3504,싼타페 TM,가솔린 2.0T 2WD 익스클루시브,20/07식,55444,가솔린,2680,santafe
3505,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,15/07식(16년형),75581,디젤,1950,santafe
3506,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/06식,56795,디젤,1480,santafe
3507,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/06식,56795,디젤,1480,santafe
3508,싼타페 TM,디젤 2.2 2WD 익스클루시브,19/08식(20년형),23525,디젤,2930,santafe
3509,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,12/05식(13년형),134380,디젤,1280,santafe
3510,싼타페 CM,4WD(2.2VGT) MLX 고급형,09/02식,136733,디젤,580,santafe
3511,싼타페 더 프라임,디젤 2.0 4WD 밸류 플러스,17/11식(18년형),79409,디젤,1850,santafe
3512,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,16/06식,102000,디젤,1880,santafe
3513,싼타페 TM,디젤 2.2 2WD 익스클루시브,19/08식(20년형),23525,디젤,2930,santafe
3514,싼타페 더 프라임,디젤 2.0 2WD 1 밀리언,17/01식,148121,디젤,1650,santafe
3515,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/02식,154120,디젤,1250,santafe
3516,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/10식(19년형),71035,디젤,2590,santafe
3517,싼타페 더 프라임,디젤 2.0 4WD 밸류 플러스,17/11식(18년형),79409,디젤,1850,santafe
3518,싼타페 DM,디젤(e-VGT) 2.0 4WD 프리미엄,15/01식,119000,디젤,1390,santafe
3519,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,13/01식,129000,디젤,1370,santafe
3520,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,12/03식,136500,디젤,780,santafe
3521,싼타페 CM,2WD(2.2VGT) MLX 고급형,06/12식(07년형),69745,디젤,520,santafe
3522,싼타페 TM,디젤 2.0 2WD 프리미엄,18/04식(19년형),117000,디젤,2149,santafe
3523,싼타페 더 프라임,디젤 2.0 4WD 익스클루시브 스페셜,16/06식,57097,디젤,2250,santafe
3524,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,18/01식,58054,디젤,2020,santafe
3525,싼타페 TM,디젤 2.0 2WD 프레스티지,18/06식(19년형),24657,디젤,45,santafe
3526,싼타페 TM,디젤 2.2 2WD 프레스티지,18/04식(19년형),66796,디젤,2890,santafe
3527,싼타페 TM,디젤 2.0 2WD 인스퍼레이션,18/11식(19년형),67387,디젤,3080,santafe
3528,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,19/05식,46690,가솔린,3340,santafe
3529,싼타페 TM,디젤 2.2 2WD 인스퍼레이션,18/09식(19년형),46643,디젤,3180,santafe
3530,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,15/12식(16년형),68903,디젤,1890,santafe
3531,싼타페 더 프라임,디젤 2.0 2WD 1 밀리언 스타일,17/06식(18년형),62067,디젤,2090,santafe
3532,싼타페 CM,2WD(2.0VGT) MLX 고급형,07/11식(08년형),213225,디젤,350,santafe
3533,싼타페 더 프라임,디젤 2.0 4WD 익스클루시브 스페셜,16/06식,57097,디젤,2250,santafe
3534,싼타페 TM,디젤 2.2 2WD 프레스티지,18/04식(19년형),66796,디젤,2890,santafe
3535,싼타페 TM,디젤 2.0 2WD 인스퍼레이션,18/11식(19년형),67387,디젤,3080,santafe
3536,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,19/05식,46690,가솔린,3340,santafe
3537,싼타페 TM,디젤 2.2 2WD 인스퍼레이션,18/09식(19년형),46643,디젤,3180,santafe
3538,싼타페 더 프라임,디젤 2.0 2WD 1 밀리언 스타일,17/06식(18년형),62067,디젤,2090,santafe
3539,싼타페 CM,2WD(2.0VGT) MLX 기본형,09/03식,222515,디젤,490,santafe
3541,싼타페 CM,2WD(2.2VGT) MLX 기본형,07/02식,186585,디젤,299,santafe
3542,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/08식(14년형),185327,디젤,1150,santafe
3543,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/04식(18년형),133118,디젤,1650,santafe
3544,싼타페 DM,디젤(e-VGT) 2.2 2WD 익스클루시브,14/04식(15년형),134094,디젤,1450,santafe
3545,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,13/07식(14년형),121270,디젤,1449,santafe
3546,싼타페 TM,가솔린 2.0T 2WD 프레스티지,20/03식,10342,가솔린,3350,santafe
3547,싼타페 TM,디젤 2.0 2WD 익스클루시브,19/02식,98099,디젤,2390,santafe
3548,싼타페 TM,가솔린 2.0T 2WD 프레스티지,20/03식,10342,가솔린,3350,santafe
3549,싼타페 CM,2WD(2.0 e-VGT) MLX 스마트팩,10/11식(11년형),133119,디젤,650,santafe
3550,싼타페 CM,2WD(2.0VGT) 스타일팩,08/09식(09년형),121766,디젤,550,santafe
3551,싼타페 TM,디젤 2.2 2WD 프레스티지,18/05식(19년형),63488,디젤,2650,santafe
3552,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/04식,120779,디젤,1200,santafe
3553,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,17/10식(18년형),34854,디젤,2250,santafe
3554,싼타페 CM,2WD(2.0VGT) MLX 고급형,12/07식,143392,디젤,800,santafe
3555,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,18/12식(19년형),54934,가솔린,2830,santafe
3556,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,14/03식(15년형),175785,디젤,1300,santafe
3557,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,18/01식,88088,디젤,9999,santafe
3558,싼타페 더 프라임,디젤 2.0 4WD 프리미엄,16/03식,87354,디젤,1879,santafe
3559,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브 스페셜,13/10식(14년형),166876,디젤,1490,santafe
3560,더 뉴 싼타페,디젤 2.2 2WD 프레스티지,21/08식,15600,디젤,3350,santafe
3561,싼타페 DM,디젤(e-VGT) 2.2 4WD 프리미엄,14/04식(15년형),120191,디젤,1440,santafe
3562,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/09식(19년형),101245,디젤,2399,santafe
3563,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,11/01식,92710,디젤,899,santafe
3564,싼타페 DM,디젤(e-VGT) 2.0 4WD 익스클루시브,13/04식,67234,디젤,1699,santafe
3565,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/03식,22258,디젤,2290,santafe
3567,더 뉴 싼타페,디젤 2.2 2WD 프레스티지,20/10식(21년형),17232,디젤,3590,santafe
3568,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,16/09식,70096,디젤,1920,santafe
3569,싼타페 TM,디젤 2.0 4WD 프리미엄,18/04식(19년형),82200,디젤,2390,santafe
3570,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/07식(14년형),132363,디젤,1399,santafe
3571,싼타페 TM,디젤 2.0 2WD 프리미엄,18/06식(19년형),87826,디젤,2299,santafe
3572,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/05식,121399,디젤,1419,santafe
3573,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/09식(13년형),97000,디젤,1430,santafe
3574,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,15/10식(16년형),34885,디젤,1950,santafe
3575,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,13/06식(14년형),137547,디젤,1450,santafe
3576,싼타페,2.0 VGT 디젤 2WD GOLD 고급형,05/01식,207873,디젤,270,santafe
3577,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,11/08식(12년형),100000,디젤,890,santafe
3578,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/04식,99377,디젤,1630,santafe
3579,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,15/10식(16년형),34885,디젤,1950,santafe
3580,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브 스페셜,14/11식(15년형),200980,디젤,1290,santafe
3581,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,18/02식,24386,디젤,2490,santafe
3582,싼타페 CM,2WD(2.0VGT) MLX 고급형,08/04식,179164,디젤,430,santafe
3583,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,12/05식(13년형),160000,디젤,1190,santafe
3584,싼타페 TM,디젤 2.0 2WD 프리미엄,18/06식(19년형),92479,디젤,2370,santafe
3585,싼타페 DM,디젤(e-VGT) 2.2 2WD 프리미엄,14/06식(15년형),191140,디젤,1170,santafe
3586,싼타페 더 프라임,디젤 2.2 2WD 익스클루시브,15/11식(16년형),139761,디젤,1599,santafe
3587,싼타페 TM,디젤 2.0 2WD 프레스티지,18/03식(19년형),99506,디젤,2570,santafe
3588,싼타페 TM,디젤 2.2 2WD 익스클루시브,18/09식(19년형),55289,디젤,2690,santafe
3589,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,18/02식,71482,디젤,2150,santafe
3590,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브 스페셜,13/06식(14년형),194575,디젤,1190,santafe
3591,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/09식(15년형),117602,디젤,1290,santafe
3592,싼타페 더 프라임,디젤 2.0 2WD 모던,15/12식(16년형),42734,디젤,1960,santafe
3593,싼타페 TM,디젤 2.0 2WD 프레스티지,18/03식(19년형),81088,디젤,2750,santafe
3594,싼타페 TM,디젤 2.0 2WD 프레스티지,18/03식(19년형),99506,디젤,2570,santafe
3595,싼타페 더 프라임,디젤 2.2 2WD 익스클루시브,15/11식(16년형),139761,디젤,1599,santafe
3596,더 뉴 싼타페,디젤 2.2 2WD 프리미엄 초이스,20/11식(21년형),33700,디젤,3150,santafe
3597,싼타페 더 프라임,디젤 2.0 4WD 밸류 플러스,17/04식(18년형),143601,디젤,1760,santafe
3598,싼타페 TM,디젤 2.2 2WD 익스클루시브,18/09식(19년형),55289,디젤,2690,santafe
3599,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/05식,81017,디젤,1420,santafe
3600,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/11식(13년형),123838,디젤,1450,santafe
3601,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/07식(18년형),89000,디젤,1850,santafe
3602,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/06식,129426,디젤,1650,santafe
3603,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,15/07식(16년형),79000,디젤,1999,santafe
3604,싼타페 TM,디젤 2.2 4WD 인스퍼레이션,18/11식(19년형),51683,디젤,3320,santafe
3605,싼타페 DM,디젤(e-VGT) 2.2 4WD 프리미엄,13/01식,150984,디젤,1299,santafe
3606,싼타페 TM,가솔린 2.0T 2WD 익스클루시브,19/12식(20년형),11154,가솔린,2890,santafe
3607,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브,15/02식,202925,디젤,1150,santafe
3608,싼타페 CM,2WD(2.2VGT) MLX 최고급형,07/07식,147700,디젤,430,santafe
3609,싼타페 더 프라임,디젤 2.2 2WD 익스클루시브,15/08식(16년형),89234,디젤,1690,santafe
3610,싼타페 CM,2WD(2.2VGT) MLX 고급형,08/05식,99850,디젤,540,santafe
3611,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/06식,130000,디젤,1390,santafe
3612,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/02식(15년형),146362,디젤,1450,santafe
3613,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,09/12식(10년형),187705,디젤,499,santafe
3614,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/04식(19년형),49343,디젤,2750,santafe
3615,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/01식,170000,디젤,1040,santafe
3616,싼타페 CM,2WD(2.0 e-VGT) MLX 디럭스,09/09식(10년형),124000,디젤,530,santafe
3617,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/03식,66659,디젤,1680,santafe
3618,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/03식,66659,디젤,1680,santafe
3619,싼타페 더 프라임,디젤 2.2 4WD 프리미엄,15/11식(16년형),138635,디젤,1540,santafe
3620,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,14/10식(15년형),74405,디젤,1720,santafe
3621,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/04식,105343,디젤,1620,santafe
3622,싼타페 TM,디젤 2.0 2WD 프리미엄,18/04식(19년형),60000,디젤,2490,santafe
3623,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/04식(15년형),87007,디젤,1640,santafe
3624,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브,14/07식(15년형),170734,디젤,1340,santafe
3625,싼타페 TM,가솔린 2.0T 4WD 인스퍼레이션,19/04식,69855,가솔린,3090,santafe
3626,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/07식,98468,디젤,1690,santafe
3627,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/06식,100793,디젤,1690,santafe
3629,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,17/06식(18년형),76739,디젤,2190,santafe
3630,싼타페 DM,디젤(e-VGT) 2.2 2WD 익스클루시브,13/03식,117946,디젤,1420,santafe
3631,싼타페 CM,2WD(2.2 e-VGT) MLX 럭셔리,10/10식(11년형),155000,디젤,636,santafe
3632,싼타페 CM,2WD(2.0VGT) MLX 고급형,11/04식,217222,디젤,670,santafe
3633,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/04식(19년형),76548,디젤,2600,santafe
3634,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,18/03식,43019,디젤,2300,santafe
3635,싼타페 TM,디젤 2.0 2WD 프리미엄,18/06식(19년형),143478,디젤,2000,santafe
3636,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/05식(15년형),118705,디젤,1453,santafe
3637,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/04식(19년형),14486,디젤,2833,santafe
3638,더 뉴 싼타페,디젤 2.2 2WD 프레스티지,21/08식,17100,디젤,3040,santafe
3639,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,14/11식(15년형),110424,디젤,1499,santafe
3640,싼타페 CM,2WD(2.0 e-VGT) MLX 디럭스,09/12식(10년형),140898,디젤,680,santafe
3641,싼타페 TM,디젤 2.0 2WD 프레스티지,18/06식(19년형),97624,디젤,2490,santafe
3642,싼타페 CM,4WD(2.2VGT) CLX 고급형,07/10식(08년형),85716,디젤,460,santafe
3643,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/03식(19년형),86630,디젤,2520,santafe
3644,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,14/11식(15년형),109500,디젤,1390,santafe
3645,싼타페 더 프라임,디젤 2.2 2WD 익스클루시브,16/01식,75900,디젤,1780,santafe
3646,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/12식(13년형),156870,디젤,1090,santafe
3647,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/05식,114524,디젤,1540,santafe
3648,싼타페 DM,디젤(e-VGT) 2.0 4WD 익스클루시브,13/04식,92578,디젤,1790,santafe
3649,싼타페 TM,디젤 2.2 4WD 프레스티지,18/03식(19년형),49410,디젤,3480,santafe
3650,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,15/07식(16년형),131391,디젤,1579,santafe
3651,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/03식,94294,디젤,1740,santafe
3652,더 뉴 싼타페,디젤 2.2 2WD 프레스티지,20/11식(21년형),6181,디젤,3560,santafe
3653,싼타페 DM,디젤(e-VGT) 2.2 2WD 프리미엄,15/05식,87635,디젤,1680,santafe
3654,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,15/10식(16년형),110131,디젤,1699,santafe
3655,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,15/07식(16년형),131391,디젤,1579,santafe
3656,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/03식(19년형),45179,디젤,2649,santafe
3657,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/03식,71034,디젤,1470,santafe
